Sc0002781	246006
Sc0002782	245865
Sc0002783	245752
Sc0002784	245459
Sc0002785	245252
Sc0002786	245252
Sc0002787	245225
Sc0002788	245174
Sc0002789	245067
Sc0002790	245054
Sc0002791	244989
Sc0002792	244983
Sc0002793	244962
Sc0002794	244661
Sc0002795	244657
Sc0002796	244522
Sc0002797	244463
Sc0002798	244351
Sc0002799	244238
Sc0002800	244224
Sc0002801	243686
Sc0002802	243634
Sc0002803	243409
Sc0002804	243027
Sc0002805	242980
Sc0002806	242784
Sc0002807	242662
Sc0002808	242566
Sc0002809	242565
Sc0002810	242557
Sc0002811	242529
Sc0002812	242205
Sc0002813	242146
Sc0002814	242137
Sc0002815	241875
Sc0002816	241844
Sc0002817	241731
Sc0002818	241577
Sc0002819	241321
Sc0002820	241126
Sc0002821	241011
Sc0002822	240881
Sc0002823	240805
Sc0002824	240602
Sc0002825	240137
Sc0002826	239861
Sc0002827	239771
Sc0002828	239700
Sc0002829	239678
Sc0002830	239622
Sc0002831	239597
Sc0002832	239255
Sc0002833	238982
Sc0002834	238684
Sc0002835	238557
Sc0002836	238556
Sc0002837	238431
Sc0002838	238405
Sc0002839	238165
Sc0002840	237944
Sc0002841	237793
Sc0002842	237494
Sc0002843	237447
Sc0002844	237378
Sc0002845	236990
Sc0002846	236910
Sc0002847	236892
Sc0002848	236456
Sc0002849	236354
Sc0002850	236268
Sc0002851	236138
Sc0002852	236120
Sc0002853	236109
Sc0002854	236035
Sc0002855	235678
Sc0002856	235543
Sc0002857	235296
Sc0002858	235052
Sc0002859	234853
Sc0002860	234732
Sc0002861	234582
Sc0002862	234545
Sc0002863	234429
Sc0002864	234165
Sc0002865	234149
Sc0002866	234069
Sc0002867	234005
Sc0002868	233880
Sc0002869	233588
Sc0002870	233474
Sc0002871	233256
Sc0002872	233191
Sc0002873	233063
Sc0002874	232798
Sc0002875	232601
Sc0002876	232277
Sc0002877	232214
Sc0002878	232195
Sc0002879	232051
Sc0002880	231864
Sc0002881	231758
Sc0002882	231664
Sc0002883	231643
Sc0002884	231459
Sc0002885	231352
Sc0002886	230733
Sc0002887	230644
Sc0002888	230608
Sc0002889	230170
Sc0002890	230071
Sc0002891	230035
Sc0002892	229903
Sc0002893	229899
Sc0002894	229827
Sc0002895	229601
Sc0002896	229482
Sc0002897	229437
Sc0002898	229241
Sc0002899	229075
Sc0002900	229062
Sc0002901	229030
Sc0002902	228982
Sc0002903	228944
Sc0002904	228927
Sc0002905	228860
Sc0002906	228614
Sc0002907	228467
Sc0002908	228355
Sc0002909	228210
Sc0002910	228185
Sc0002911	228162
Sc0002912	228101
Sc0002913	228088
Sc0002914	227918
Sc0002915	227849
Sc0002916	227802
Sc0002917	227729
Sc0002918	227715
Sc0002919	227509
Sc0002920	227342
Sc0002921	227132
Sc0002922	227076
Sc0002923	226901
Sc0002924	226535
Sc0002925	226515
Sc0002926	226440
Sc0002927	226185
Sc0002928	225857
Sc0002929	225511
Sc0002930	225413
Sc0002931	225408
Sc0002932	225288
Sc0002933	225095
Sc0002934	224998
Sc0002935	224636
Sc0002936	224384
Sc0002937	224235
Sc0002938	223909
Sc0002939	223876
Sc0002940	223848
Sc0002941	223808
Sc0002942	223689
Sc0002943	223651
Sc0002944	223586
Sc0002945	223566
Sc0002946	223555
Sc0002947	223418
Sc0002948	223353
Sc0002949	223269
Sc0002950	223239
Sc0002951	223214
Sc0002952	223114
Sc0002953	223106
Sc0002954	223059
Sc0002955	223007
Sc0002956	222946
Sc0002957	222937
Sc0002958	222746
Sc0002959	222630
Sc0002960	222560
Sc0002961	222546
Sc0002962	222493
Sc0002963	222348
Sc0002964	222227
Sc0002965	221955
Sc0002966	221543
Sc0002967	221539
Sc0002968	221525
Sc0002969	221415
Sc0002970	221342
Sc0002971	221173
Sc0002972	221142
Sc0002973	221036
Sc0002974	220871
Sc0002975	220864
Sc0002976	220577
Sc0002977	220539
Sc0002978	220357
Sc0002979	220212
Sc0002980	219861
Sc0002981	219231
Sc0002982	219205
Sc0002983	219148
Sc0002984	219054
Sc0002985	218934
Sc0002986	218849
Sc0002987	218751
Sc0002988	218689
Sc0002989	218649
Sc0002990	218524
Sc0002991	218457
Sc0002992	218451
Sc0002993	218404
Sc0002994	218227
Sc0002995	217986
Sc0002996	217966
Sc0002997	217921
Sc0002998	217833
Sc0002999	217614
Sc0003000	217380
Sc0003001	217178
Sc0003002	217162
Sc0003003	217081
Sc0003004	217065
Sc0003005	217044
Sc0003006	216995
Sc0003007	216708
Sc0003008	216691
Sc0003009	216680
Sc0003010	216600
Sc0003011	216536
Sc0003012	216536
Sc0003013	216500
Sc0003014	216447
Sc0003015	216338
Sc0003016	216303
Sc0003017	216156
Sc0003018	215962
Sc0003019	215936
Sc0003020	215788
Sc0003021	215758
Sc0003022	215658
Sc0003023	215594
Sc0003024	215569
Sc0003025	215288
Sc0003026	215152
Sc0003027	215133
Sc0003028	215049
Sc0003029	214943
Sc0003030	214880
Sc0003031	214793
Sc0003032	214604
Sc0003033	214536
Sc0003034	214531
Sc0003035	214361
Sc0003036	214355
Sc0003037	214327
Sc0003038	214141
Sc0003039	214086
Sc0003040	214042
Sc0003041	213845
Sc0003042	213831
Sc0003043	213568
Sc0003044	213367
Sc0003045	213318
Sc0003046	213312
Sc0003047	212952
Sc0003048	212792
Sc0003049	212715
Sc0003050	212698
Sc0003051	212504
Sc0003052	212416
Sc0003053	212063
Sc0003054	212020
Sc0003055	211585
Sc0003056	211514
Sc0003057	211477
Sc0003058	211431
Sc0003059	211407
Sc0003060	211028
Sc0003061	210773
Sc0003062	210576
Sc0003063	210432
Sc0003064	210428
Sc0003065	210371
Sc0003066	210169
Sc0003067	210027
Sc0003068	209999
Sc0003069	209947
Sc0003070	209879
Sc0003071	209487
Sc0003072	209482
Sc0003073	209441
Sc0003074	209432
Sc0003075	209223
Sc0003076	209216
Sc0003077	209211
Sc0003078	209009
Sc0003079	208872
Sc0003080	208760
Sc0003081	208609
Sc0003082	208482
Sc0003083	208372
Sc0003084	207916
Sc0003085	207913
Sc0003086	207905
Sc0003087	207898
Sc0003088	207712
Sc0003089	207709
Sc0003090	207337
Sc0003091	207105
Sc0003092	207007
Sc0003093	206923
Sc0003094	206501
Sc0003095	206370
Sc0003096	206325
Sc0003097	206260
Sc0003098	206249
Sc0003099	205884
Sc0003100	205870
Sc0003101	205768
Sc0003102	205735
Sc0003103	205667
Sc0003104	205647
Sc0003105	205581
Sc0003106	205404
Sc0003107	205314
Sc0003108	205258
Sc0003109	205203
Sc0003110	205001
Sc0003111	204929
Sc0003112	204859
Sc0003113	204849
Sc0003114	204800
Sc0003115	204738
Sc0003116	204678
Sc0003117	204564
Sc0003118	204558
Sc0003119	204454
Sc0003120	204393
Sc0003121	204252
Sc0003122	204130
Sc0003123	203875
Sc0003124	203770
Sc0003125	203611
Sc0003126	203598
Sc0003127	203577
Sc0003128	203445
Sc0003129	203236
Sc0003130	203109
Sc0003131	202969
Sc0003132	202940
Sc0003133	202783
Sc0003134	202589
Sc0003135	202492
Sc0003136	202451
Sc0003137	202135
Sc0003138	202090
Sc0003139	202075
Sc0003140	202015
Sc0003141	202008
Sc0003142	201954
Sc0003143	201917
Sc0003144	201864
Sc0003145	201836
Sc0003146	201610
Sc0003147	201484
Sc0003148	201392
Sc0003149	201294
Sc0003150	201265
Sc0003151	201259
Sc0003152	201220
Sc0003153	201066
Sc0003154	201015
Sc0003155	200948
Sc0003156	200294
Sc0003157	200240
Sc0003158	200202
Sc0003159	200190
Sc0003160	200177
Sc0003161	200036
Sc0003162	200003
Sc0003163	199938
Sc0003164	199798
Sc0003165	199795
Sc0003166	199738
Sc0003167	199695
Sc0003168	199692
Sc0003169	199094
Sc0003170	199090
Sc0003171	198458
Sc0003172	198305
Sc0003173	198233
Sc0003174	198220
Sc0003175	197631
Sc0003176	197515
Sc0003177	197142
Sc0003178	197138
Sc0003179	197124
Sc0003180	197094
Sc0003181	196829
Sc0003182	196802
Sc0003183	196772
Sc0003184	196758
Sc0003185	196740
Sc0003186	196612
Sc0003187	196600
Sc0003188	196441
Sc0003189	196360
Sc0003190	196209
Sc0003191	196176
Sc0003192	196159
Sc0003193	196119
Sc0003194	196061
Sc0003195	195788
Sc0003196	195643
Sc0003197	195560
Sc0003198	195395
Sc0003199	195319
Sc0003200	195096
Sc0003201	195052
Sc0003202	195027
Sc0003203	194997
Sc0003204	194964
Sc0003205	194948
Sc0003206	194894
Sc0003207	194734
Sc0003208	194423
Sc0003209	194239
Sc0003210	194234
Sc0003211	193937
Sc0003212	193901
Sc0003213	193869
Sc0003214	193804
Sc0003215	193599
Sc0003216	193525
Sc0003217	193384
Sc0003218	193284
Sc0003219	192997
Sc0003220	192994
Sc0003221	192959
Sc0003222	192944
Sc0003223	192889
Sc0003224	192854
Sc0003225	192775
Sc0003226	192708
Sc0003227	192458
Sc0003228	192451
Sc0003229	192290
Sc0003230	191999
Sc0003231	191924
Sc0003232	191839
Sc0003233	191829
Sc0003234	191799
Sc0003235	191725
Sc0003236	191723
Sc0003237	191630
Sc0003238	191561
Sc0003239	191528
Sc0003240	191516
Sc0003241	191344
Sc0003242	191323
Sc0003243	191278
Sc0003244	190870
Sc0003245	190840
Sc0003246	190821
Sc0003247	190779
Sc0003248	190689
Sc0003249	190680
Sc0003250	190275
Sc0003251	190237
Sc0003252	190205
Sc0003253	190180
Sc0003254	190062
Sc0003255	189769
Sc0003256	189763
Sc0003257	189726
Sc0003258	189631
Sc0003259	189209
Sc0003260	189091
Sc0003261	189037
Sc0003262	189030
Sc0003263	188994
Sc0003264	188408
Sc0003265	188256
Sc0003266	188157
Sc0003267	188053
Sc0003268	187901
Sc0003269	187455
Sc0003270	187315
Sc0003271	187244
Sc0003272	186902
Sc0003273	186813
Sc0003274	186782
Sc0003275	186747
Sc0003276	186717
Sc0003277	186709
Sc0003278	186607
Sc0003279	186356
Sc0003280	186347
Sc0003281	186073
Sc0003282	185988
Sc0003283	185929
Sc0003284	185863
Sc0003285	185810
Sc0003286	185655
Sc0003287	185601
Sc0003288	185343
Sc0003289	185311
Sc0003290	185298
Sc0003291	185240
Sc0003292	185134
Sc0003293	185072
Sc0003294	185054
Sc0003295	185004
Sc0003296	184755
Sc0003297	184673
Sc0003298	184616
Sc0003299	184468
Sc0003300	184259
Sc0003301	184133
Sc0003302	183672
Sc0003303	183602
Sc0003304	183474
Sc0003305	183301
Sc0003306	183275
Sc0003307	183198
Sc0003308	182908
Sc0003309	182701
Sc0003310	182690
Sc0003311	182605
Sc0003312	182550
Sc0003313	182485
Sc0003314	182414
Sc0003315	182414
Sc0003316	182372
Sc0003317	182291
Sc0003318	182250
Sc0003319	181825
Sc0003320	181741
Sc0003321	181623
Sc0003322	181528
Sc0003323	181449
Sc0003324	181415
Sc0003325	181369
Sc0003326	181182
Sc0003327	181076
Sc0003328	181036
Sc0003329	180996
Sc0003330	180994
Sc0003331	180939
Sc0003332	180839
Sc0003333	180825
Sc0003334	180820
Sc0003335	180791
Sc0003336	180770
Sc0003337	180601
Sc0003338	180524
Sc0003339	180475
Sc0003340	180462
Sc0003341	180399
Sc0003342	180343
Sc0003343	180027
Sc0003344	180004
Sc0003345	179998
Sc0003346	179839
Sc0003347	179820
Sc0003348	179534
Sc0003349	179469
Sc0003350	179358
Sc0003351	179314
Sc0003352	179007
Sc0003353	178783
Sc0003354	178703
Sc0003355	178519
Sc0003356	178403
Sc0003357	178399
Sc0003358	178311
Sc0003359	178203
Sc0003360	178180
Sc0003361	177900
Sc0003362	177876
Sc0003363	177517
Sc0003364	177265
Sc0003365	177110
Sc0003366	177061
Sc0003367	177053
Sc0003368	177037
Sc0003369	176967
Sc0003370	176870
Sc0003371	176709
Sc0003372	176597
Sc0003373	176583
Sc0003374	176317
Sc0003375	176232
Sc0003376	176211
Sc0003377	176031
Sc0003378	176029
Sc0003379	175982
Sc0003380	175966
Sc0003381	175875
Sc0003382	175765
Sc0003383	175684
Sc0003384	175593
Sc0003385	175573
Sc0003386	175453
Sc0003387	175365
Sc0003388	175328
Sc0003389	175263
Sc0003390	175077
Sc0003391	175016
Sc0003392	174974
Sc0003393	174929
Sc0003394	174847
Sc0003395	174686
Sc0003396	174650
Sc0003397	174611
Sc0003398	174348
Sc0003399	174298
Sc0003400	174242
Sc0003401	174193
Sc0003402	174158
Sc0003403	173848
Sc0003404	173838
Sc0003405	173635
Sc0003406	173587
Sc0003407	172951
Sc0003408	172798
Sc0003409	172743
Sc0003410	172714
Sc0003411	172618
Sc0003412	172583
Sc0003413	172531
Sc0003414	172521
Sc0003415	172458
Sc0003416	171995
Sc0003417	171967
Sc0003418	171814
Sc0003419	171646
Sc0003420	171558
Sc0003421	171445
Sc0003422	171436
Sc0003423	171215
Sc0003424	171113
Sc0003425	170979
Sc0003426	170834
Sc0003427	170460
Sc0003428	170449
Sc0003429	170243
Sc0003430	170188
Sc0003431	170147
Sc0003432	170007
Sc0003433	169938
Sc0003434	169839
Sc0003435	169732
Sc0003436	169672
Sc0003437	169565
Sc0003438	169524
Sc0003439	169477
Sc0003440	169413
Sc0003441	169286
Sc0003442	169180
Sc0003443	169041
Sc0003444	169025
Sc0003445	169024
Sc0003446	169018
Sc0003447	169009
Sc0003448	168998
Sc0003449	168983
Sc0003450	168979
Sc0003451	168946
Sc0003452	168933
Sc0003453	168925
Sc0003454	168736
Sc0003455	168699
Sc0003456	168684
Sc0003457	168641
Sc0003458	168639
Sc0003459	168627
Sc0003460	168546
Sc0003461	168395
Sc0003462	168336
Sc0003463	168284
Sc0003464	168233
Sc0003465	168217
Sc0003466	168191
Sc0003467	168160
Sc0003468	168157
Sc0003469	168013
Sc0003470	167944
Sc0003471	167736
Sc0003472	167688
Sc0003473	167495
Sc0003474	166623
Sc0003475	166446
Sc0003476	166441
Sc0003477	166317
Sc0003478	166175
Sc0003479	166101
Sc0003480	165963
Sc0003481	165855
Sc0003482	165773
Sc0003483	165674
Sc0003484	165571
Sc0003485	165495
Sc0003486	165435
Sc0003487	165352
Sc0003488	165344
Sc0003489	165277
Sc0003490	165006
Sc0003491	164955
Sc0003492	164730
Sc0003493	164574
Sc0003494	164360
Sc0003495	164029
Sc0003496	163931
Sc0003497	163649
Sc0003498	163625
Sc0003499	163548
Sc0003500	163546
Sc0003501	163489
Sc0003502	163404
Sc0003503	163393
Sc0003504	163281
Sc0003505	163267
Sc0003506	163240
Sc0003507	163146
Sc0003508	162969
Sc0003509	162750
Sc0003510	162680
Sc0003511	162613
Sc0003512	162538
Sc0003513	162461
Sc0003514	162457
Sc0003515	162440
Sc0003516	162360
Sc0003517	162355
Sc0003518	162309
Sc0003519	162148
Sc0003520	162129
Sc0003521	162073
Sc0003522	161968
Sc0003523	161853
Sc0003524	161836
Sc0003525	161655
Sc0003526	161609
Sc0003527	161164
Sc0003528	161144
Sc0003529	161108
Sc0003530	161008
Sc0003531	160951
Sc0003532	160880
Sc0003533	160722
Sc0003534	160662
Sc0003535	160585
Sc0003536	160513
Sc0003537	160320
Sc0003538	160200
Sc0003539	160013
Sc0003540	160010
Sc0003541	159984
Sc0003542	159905
Sc0003543	159870
Sc0003544	159740
Sc0003545	159651
Sc0003546	159522
Sc0003547	159519
Sc0003548	159445
Sc0003549	159442
Sc0003550	159417
Sc0003551	159314
Sc0003552	159278
Sc0003553	159274
Sc0003554	159179
Sc0003555	159034
Sc0003556	159021
Sc0003557	158964
Sc0003558	158962
Sc0003559	158924
Sc0003560	158913
Sc0003561	158908
Sc0003562	158614
Sc0003563	158599
Sc0003564	158516
Sc0003565	158290
Sc0003566	158289
Sc0003567	158222
Sc0003568	158215
Sc0003569	158213
Sc0003570	158098
Sc0003571	157933
Sc0003572	157740
Sc0003573	157724
Sc0003574	157575
Sc0003575	157555
Sc0003576	157191
Sc0003577	157189
Sc0003578	157134
Sc0003579	157041
Sc0003580	156988
Sc0003581	156968
Sc0003582	156842
Sc0003583	156807
Sc0003584	156742
Sc0003585	156644
Sc0003586	156628
Sc0003587	156580
Sc0003588	156510
Sc0003589	156488
Sc0003590	156458
Sc0003591	156430
Sc0003592	156301
Sc0003593	156175
Sc0003594	155957
Sc0003595	155857
Sc0003596	155777
Sc0003597	155762
Sc0003598	155747
Sc0003599	155563
Sc0003600	155497
Sc0003601	155400
Sc0003602	155387
Sc0003603	155368
Sc0003604	155259
Sc0003605	155241
Sc0003606	155128
Sc0003607	155065
Sc0003608	155047
Sc0003609	154973
Sc0003610	154868
Sc0003611	154670
Sc0003612	154638
Sc0003613	154613
Sc0003614	154493
Sc0003615	154490
Sc0003616	154487
Sc0003617	154437
Sc0003618	154384
Sc0003619	154296
Sc0003620	154135
Sc0003621	154088
Sc0003622	154004
Sc0003623	153896
Sc0003624	153845
Sc0003625	153730
Sc0003626	153716
Sc0003627	153672
Sc0003628	153668
Sc0003629	153568
Sc0003630	153433
Sc0003631	153287
Sc0003632	153273
Sc0003633	153085
Sc0003634	152911
Sc0003635	152823
Sc0003636	152716
Sc0003637	152694
Sc0003638	152628
Sc0003639	152602
Sc0003640	152410
Sc0003641	152376
Sc0003642	152262
Sc0003643	152244
Sc0003644	152213
Sc0003645	152206
Sc0003646	152205
Sc0003647	152178
Sc0003648	151793
Sc0003649	151672
Sc0003650	151621
Sc0003651	151582
Sc0003652	151419
Sc0003653	151371
Sc0003654	151349
Sc0003655	151345
Sc0003656	151306
Sc0003657	151156
Sc0003658	151098
Sc0003659	151095
Sc0003660	151085
Sc0003661	150934
Sc0003662	150911
Sc0003663	150909
Sc0003664	150892
Sc0003665	150857
Sc0003666	150734
Sc0003667	150599
Sc0003668	150434
Sc0003669	150185
Sc0003670	150076
Sc0003671	150052
Sc0003672	150022
Sc0003673	149851
Sc0003674	149835
Sc0003675	149809
Sc0003676	149390
Sc0003677	149367
Sc0003678	149336
Sc0003679	149302
Sc0003680	149284
Sc0003681	149120
Sc0003682	149021
Sc0003683	148968
Sc0003684	148948
Sc0003685	148905
Sc0003686	148791
Sc0003687	148773
Sc0003688	148743
Sc0003689	148736
Sc0003690	148719
Sc0003691	148684
Sc0003692	148633
Sc0003693	148512
Sc0003694	148492
Sc0003695	148401
Sc0003696	148389
Sc0003697	148220
Sc0003698	148198
Sc0003699	148046
Sc0003700	147987
Sc0003701	147932
Sc0003702	147878
Sc0003703	147697
Sc0003704	147658
Sc0003705	147490
Sc0003706	147432
Sc0003707	147371
Sc0003708	147363
Sc0003709	147197
Sc0003710	146965
Sc0003711	146858
Sc0003712	146819
Sc0003713	146587
Sc0003714	146580
Sc0003715	146555
Sc0003716	146509
Sc0003717	146484
Sc0003718	146409
Sc0003719	146368
Sc0003720	146351
Sc0003721	146236
Sc0003722	146054
Sc0003723	145850
Sc0003724	145752
Sc0003725	145647
Sc0003726	145514
Sc0003727	145375
Sc0003728	145345
Sc0003729	145221
Sc0003730	145063
Sc0003731	145013
Sc0003732	144953
Sc0003733	144764
Sc0003734	144546
Sc0003735	144449
Sc0003736	144293
Sc0003737	144180
Sc0003738	144074
Sc0003739	143870
Sc0003740	143654
Sc0003741	143614
Sc0003742	143455
Sc0003743	143394
Sc0003744	143211
Sc0003745	142770
Sc0003746	142761
Sc0003747	142747
Sc0003748	142742
Sc0003749	142686
Sc0003750	142639
Sc0003751	142605
Sc0003752	142503
Sc0003753	142436
Sc0003754	142435
Sc0003755	142399
Sc0003756	142365
Sc0003757	142305
Sc0003758	142166
Sc0003759	142104
Sc0003760	142000
Sc0003761	141943
Sc0003762	141765
Sc0003763	141694
Sc0003764	141663
Sc0003765	141626
Sc0003766	141605
Sc0003767	141583
Sc0003768	141574
Sc0003769	141542
Sc0003770	141471
Sc0003771	141327
Sc0003772	141199
Sc0003773	141151
Sc0003774	141089
Sc0003775	141037
Sc0003776	140990
Sc0003777	140963
Sc0003778	140939
Sc0003779	140894
Sc0003780	140599
Sc0003781	140590
Sc0003782	140401
Sc0003783	140332
Sc0003784	140330
Sc0003785	140136
Sc0003786	140134
Sc0003787	140044
Sc0003788	139879
Sc0003789	139782
Sc0003790	139666
Sc0003791	139646
Sc0003792	139643
Sc0003793	139599
Sc0003794	139459
Sc0003795	139420
Sc0003796	139373
Sc0003797	139263
Sc0003798	139127
Sc0003799	138826
Sc0003800	138689
Sc0003801	138582
Sc0003802	138490
Sc0003803	138431
Sc0003804	138388
Sc0003805	138217
Sc0003806	138156
Sc0003807	138063
Sc0003808	138038
Sc0003809	137723
Sc0003810	137666
Sc0003811	137560
Sc0003812	137363
Sc0003813	137231
Sc0003814	137141
Sc0003815	137062
Sc0003816	137059
Sc0003817	137036
Sc0003818	136953
Sc0003819	136858
Sc0003820	136737
Sc0003821	136434
Sc0003822	136418
Sc0003823	136273
Sc0003824	136264
Sc0003825	136015
Sc0003826	135999
Sc0003827	135974
Sc0003828	135900
Sc0003829	135862
Sc0003830	135755
Sc0003831	135727
Sc0003832	135642
Sc0003833	135536
Sc0003834	135315
Sc0003835	135249
Sc0003836	135207
Sc0003837	135145
Sc0003838	135096
Sc0003839	134982
Sc0003840	134965
Sc0003841	134942
Sc0003842	134931
Sc0003843	134880
Sc0003844	134657
Sc0003845	134645
Sc0003846	134625
Sc0003847	134561
Sc0003848	134551
Sc0003849	134431
Sc0003850	134430
Sc0003851	134404
Sc0003852	134320
Sc0003853	134069
Sc0003854	134008
Sc0003855	134004
Sc0003856	133793
Sc0003857	133768
Sc0003858	133591
Sc0003859	133586
Sc0003860	133518
Sc0003861	133263
Sc0003862	133249
Sc0003863	133073
Sc0003864	132987
Sc0003865	132920
Sc0003866	132882
Sc0003867	132852
Sc0003868	132818
Sc0003869	132759
Sc0003870	132753
Sc0003871	132708
Sc0003872	132671
Sc0003873	132564
Sc0003874	132315
Sc0003875	132205
Sc0003876	132059
Sc0003877	131961
Sc0003878	131919
Sc0003879	131667
Sc0003880	131613
Sc0003881	131523
Sc0003882	131522
Sc0003883	131509
Sc0003884	131276
Sc0003885	131268
Sc0003886	131265
Sc0003887	131260
Sc0003888	131237
Sc0003889	131070
Sc0003890	130912
Sc0003891	130751
Sc0003892	130696
Sc0003893	130674
Sc0003894	130047
Sc0003895	129710
Sc0003896	129662
Sc0003897	129655
Sc0003898	129609
Sc0003899	129468
Sc0003900	129409
Sc0003901	129291
Sc0003902	129283
Sc0003903	129208
Sc0003904	129187
Sc0003905	129142
Sc0003906	129112
Sc0003907	128959
Sc0003908	128876
Sc0003909	128821
Sc0003910	128805
Sc0003911	128712
Sc0003912	128691
Sc0003913	128524
Sc0003914	128499
Sc0003915	128480
Sc0003916	128339
Sc0003917	128332
Sc0003918	128287
Sc0003919	128122
Sc0003920	127945
Sc0003921	127806
Sc0003922	127670
Sc0003923	127658
Sc0003924	127530
Sc0003925	127518
Sc0003926	127510
Sc0003927	127492
Sc0003928	127462
Sc0003929	127459
Sc0003930	127441
Sc0003931	127369
Sc0003932	127270
Sc0003933	127196
Sc0003934	126684
Sc0003935	126584
Sc0003936	126485
Sc0003937	126431
Sc0003938	126427
Sc0003939	126349
Sc0003940	126304
Sc0003941	126030
Sc0003942	125688
Sc0003943	125638
Sc0003944	125623
Sc0003945	125515
Sc0003946	125428
Sc0003947	125427
Sc0003948	125204
Sc0003949	125140
Sc0003950	125100
Sc0003951	125012
Sc0003952	124983
Sc0003953	124944
Sc0003954	124825
Sc0003955	124704
Sc0003956	124654
Sc0003957	124612
Sc0003958	124587
Sc0003959	124568
Sc0003960	124455
Sc0003961	124414
Sc0003962	124326
Sc0003963	124249
Sc0003964	124154
Sc0003965	124113
Sc0003966	124049
Sc0003967	124020
Sc0003968	123975
Sc0003969	123936
Sc0003970	123859
Sc0003971	123774
Sc0003972	123745
Sc0003973	123741
Sc0003974	123689
Sc0003975	123657
Sc0003976	123631
Sc0003977	123407
Sc0003978	123229
Sc0003979	123164
Sc0003980	123156
Sc0003981	123055
Sc0003982	122981
Sc0003983	122935
Sc0003984	122931
Sc0003985	122896
Sc0003986	122848
Sc0003987	122713
Sc0003988	122448
Sc0003989	122340
Sc0003990	122317
Sc0003991	122212
Sc0003992	121985
Sc0003993	121715
Sc0003994	121483
Sc0003995	121407
Sc0003996	121382
Sc0003997	121340
Sc0003998	121260
Sc0003999	121117
Sc0004000	120970
Sc0004001	120957
Sc0004002	120583
Sc0004003	119770
Sc0004004	119751
Sc0004005	119709
Sc0004006	119684
Sc0004007	119661
Sc0004008	119644
Sc0004009	119631
Sc0004010	119532
Sc0004011	119425
Sc0004012	119396
Sc0004013	119250
Sc0004014	119181
Sc0004015	119040
Sc0004016	119008
Sc0004017	118907
Sc0004018	118819
Sc0004019	118799
Sc0004020	118739
Sc0004021	118495
Sc0004022	118394
Sc0004023	118367
Sc0004024	117771
Sc0004025	117520
Sc0004026	117452
Sc0004027	117449
Sc0004028	117434
Sc0004029	117378
Sc0004030	117350
Sc0004031	117342
Sc0004032	117305
Sc0004033	117037
Sc0004034	117027
Sc0004035	117009
Sc0004036	116991
Sc0004037	116991
Sc0004038	116935
Sc0004039	116869
Sc0004040	116850
Sc0004041	116778
Sc0004042	116687
Sc0004043	116533
Sc0004044	116485
Sc0004045	116469
Sc0004046	116423
Sc0004047	116142
Sc0004048	116114
Sc0004049	116080
Sc0004050	115996
Sc0004051	115694
Sc0004052	115615
Sc0004053	115597
Sc0004054	115337
Sc0004055	115236
Sc0004056	115220
Sc0004057	114813
Sc0004058	114801
Sc0004059	114791
Sc0004060	114788
Sc0004061	114759
Sc0004062	114716
Sc0004063	114664
Sc0004064	114578
Sc0004065	114574
Sc0004066	114493
Sc0004067	114397
Sc0004068	114377
Sc0004069	114367
Sc0004070	114339
Sc0004071	114325
Sc0004072	114249
Sc0004073	114196
Sc0004074	114193
Sc0004075	114038
Sc0004076	114021
Sc0004077	113968
Sc0004078	113828
Sc0004079	113784
Sc0004080	113640
Sc0004081	113623
Sc0004082	113444
Sc0004083	113422
Sc0004084	113389
Sc0004085	113214
Sc0004086	113208
Sc0004087	113046
Sc0004088	113035
Sc0004089	112972
Sc0004090	112539
Sc0004091	112531
Sc0004092	112406
Sc0004093	112378
Sc0004094	112256
Sc0004095	111991
Sc0004096	111984
Sc0004097	111977
Sc0004098	111722
Sc0004099	111669
Sc0004100	111667
Sc0004101	111492
Sc0004102	111379
Sc0004103	111250
Sc0004104	111218
Sc0004105	111212
Sc0004106	110911
Sc0004107	110697
Sc0004108	110625
Sc0004109	110617
Sc0004110	110491
Sc0004111	110271
Sc0004112	110135
Sc0004113	110125
Sc0004114	110091
Sc0004115	109870
Sc0004116	109821
Sc0004117	109684
Sc0004118	109620
Sc0004119	109571
Sc0004120	109556
Sc0004121	109513
Sc0004122	109471
Sc0004123	109376
Sc0004124	109319
Sc0004125	109170
Sc0004126	108653
Sc0004127	108645
Sc0004128	108589
Sc0004129	108553
Sc0004130	108473
Sc0004131	108428
Sc0004132	108289
Sc0004133	108101
Sc0004134	107961
Sc0004135	107808
Sc0004136	107745
Sc0004137	107585
Sc0004138	107483
Sc0004139	107434
Sc0004140	107194
Sc0004141	107144
Sc0004142	107128
Sc0004143	106933
Sc0004144	106922
Sc0004145	106917
Sc0004146	106911
Sc0004147	106819
Sc0004148	106813
Sc0004149	106775
Sc0004150	106705
Sc0004151	106671
Sc0004152	106435
Sc0004153	106420
Sc0004154	106378
Sc0004155	106228
Sc0004156	106176
Sc0004157	106159
Sc0004158	106053
Sc0004159	105989
Sc0004160	105926
Sc0004161	105916
Sc0004162	105878
Sc0004163	105735
Sc0004164	105730
Sc0004165	105628
Sc0004166	105601
Sc0004167	105415
Sc0004168	105136
Sc0004169	104766
Sc0004170	104760
Sc0004171	104739
Sc0004172	104600
Sc0004173	104415
Sc0004174	104249
Sc0004175	104078
Sc0004176	104041
Sc0004177	104009
Sc0004178	103952
Sc0004179	103887
Sc0004180	103773
